submission_id,user_id,assesment_id,score
19488,7844,295,47
19489,7845,252,43
19490,7845,377,70
19491,7845,313,57
19492,7846,377,75
19493,7846,241,88
19494,7846,135,56
19495,7847,385,84
19496,7847,147,60
19497,7848,32,99
19498,7849,26,76
19499,7849,251,62
19500,7849,135,98
19501,7849,384,40
19502,7850,378,93
19503,7850,78,92
19504,7850,180,45
19505,7851,201,91
19506,7852,315,50
19507,7852,74,96
19508,7853,7,42
19509,7853,143,81
19510,7853,104,57
19511,7853,35,56
19512,7854,182,83
19513,7854,99,89
19514,7854,279,95
19515,7854,216,78
19516,7855,86,49
19517,7855,382,44
19518,7856,94,78
19519,7856,201,74
19520,7856,115,94
19521,7856,335,84
19522,7857,352,56
19523,7857,222,86
19524,7858,14,87
19525,7858,197,56
19526,7859,86,85
19527,7860,206,84
19528,7860,58,60
19529,7861,98,100
19530,7861,110,51
19531,7862,258,66
19532,7862,172,79
19533,7862,165,78
19534,7863,194,57
19535,7863,212,80
19536,7863,133,49
19537,7863,321,48
19538,7864,195,79
19539,7864,62,78
19540,7865,37,100
19541,7865,41,96
19542,7866,220,79
19543,7866,8,100
19544,7866,177,53
19545,7866,117,46
19546,7867,341,98
19547,7867,211,61
19548,7867,176,48
19549,7867,32,66
19550,7868,28,65
19551,7868,145,71
19552,7869,255,65
19553,7869,286,42
19554,7869,245,54
19555,7869,69,64
19556,7870,209,99
19557,7870,308,63
19558,7870,145,92
19559,7871,318,97
19560,7871,205,90
19561,7871,144,40
19562,7872,62,60
19563,7873,308,62
19564,7874,66,90
19565,7875,283,80
19566,7876,251,78
19567,7876,36,67
19568,7876,250,50
19569,7876,44,50
19570,7877,351,70
19571,7878,60,60
19572,7878,107,57
19573,7878,290,99
19574,7879,323,79
19575,7879,366,50
19576,7879,159,92
19577,7879,344,76
19578,7880,174,88
19579,7880,104,50
19580,7880,38,86
19581,7881,206,82
19582,7882,77,97
19583,7882,134,73
19584,7882,203,68
19585,7883,171,40
19586,7883,295,43
19587,7883,232,67
19588,7883,302,92
19589,7884,220,91
19590,7884,286,90
19591,7885,29,40
19592,7885,96,56
19593,7885,125,41
19594,7886,78,77
19595,7886,74,93
19596,7887,143,64
19597,7887,9,81
19598,7887,302,99
19599,7887,46,71
19600,7888,1,82
19601,7888,346,98
19602,7888,38,87
19603,7888,77,49
19604,7889,368,94
19605,7890,119,76
19606,7890,302,61
19607,7891,266,49
19608,7891,322,67
19609,7892,106,60
19610,7893,318,75
19611,7893,178,91
19612,7893,51,49
19613,7894,243,56
19614,7894,366,90
19615,7894,301,97
19616,7895,71,41
19617,7895,390,72
19618,7895,165,64
19619,7895,135,64
19620,7896,283,50
19621,7896,26,76
19622,7897,301,84
19623,7897,260,66
19624,7898,125,49
19625,7898,230,79
19626,7898,108,60
19627,7899,146,92
19628,7899,32,46
19629,7900,83,88
19630,7901,77,84
19631,7901,148,79
19632,7901,338,84
19633,7902,277,81
19634,7903,257,46
19635,7903,292,100
19636,7904,180,90
19637,7904,19,68
19638,7904,227,92
19639,7904,99,60
19640,7905,393,86
19641,7906,124,61
19642,7907,293,81
19643,7908,161,66
19644,7908,347,83
19645,7908,131,56
19646,7909,325,72
19647,7909,308,100
19648,7909,216,61
19649,7910,73,52
19650,7910,133,47
19651,7910,367,40
19652,7911,252,93
19653,7911,368,64
19654,7911,217,70
19655,7911,351,94
19656,7912,288,59
19657,7912,121,54
19658,7912,320,53
19659,7912,114,41
19660,7913,44,68
19661,7913,204,40
19662,7913,19,91
19663,7913,105,49
19664,7914,341,56
19665,7914,383,100
19666,7915,154,54
19667,7916,146,67
19668,7916,161,56
19669,7917,129,42
19670,7917,119,87
19671,7917,372,70
19672,7917,385,92
19673,7918,311,69
19674,7919,141,58
19675,7919,381,61
19676,7919,144,99
19677,7920,247,41
19678,7920,381,72
19679,7920,79,52
19680,7921,68,91
19681,7921,181,59
19682,7921,198,63
19683,7921,18,75
19684,7922,121,42
19685,7922,188,58
19686,7922,199,91
19687,7923,148,96
19688,7924,37,87
19689,7924,371,62
19690,7924,194,75
19691,7924,131,79
19692,7925,69,78
19693,7925,233,75
19694,7926,43,91
19695,7926,304,87
19696,7927,356,46
19697,7927,233,86
19698,7927,51,66
19699,7927,328,60
19700,7928,82,95
19701,7929,233,47
19702,7929,167,65
19703,7929,316,89
19704,7929,181,86
19705,7930,103,80
19706,7930,25,74
19707,7930,110,99
19708,7931,20,52
19709,7931,109,44
19710,7931,187,96
19711,7932,318,87
19712,7932,245,42
19713,7932,5,59
19714,7933,297,45
19715,7933,63,61
19716,7933,125,57
19717,7934,193,84
19718,7935,122,43
19719,7936,141,74
19720,7937,113,100
19721,7937,133,84
19722,7938,48,99
19723,7938,187,87
19724,7938,53,84
19725,7938,207,84
19726,7939,20,85
19727,7939,380,47
19728,7940,305,75
19729,7940,168,92
19730,7941,18,78
19731,7941,24,91
19732,7941,325,75
19733,7941,113,66
19734,7942,52,66
19735,7942,126,72
19736,7942,209,44
19737,7943,227,100
19738,7943,186,90
19739,7944,332,72
19740,7944,345,95
19741,7944,308,44
19742,7944,108,43
19743,7945,177,44
19744,7945,185,41
19745,7946,65,58
19746,7946,135,86
19747,7946,30,54
19748,7947,271,40
19749,7947,170,81
19750,7948,132,47
19751,7948,336,84
19752,7949,71,46
19753,7949,30,87
19754,7950,320,72
19755,7950,147,89
19756,7950,22,69
19757,7951,34,82
19758,7952,83,82
19759,7952,104,52
19760,7952,263,67
19761,7953,250,97
19762,7953,366,94
19763,7953,141,64
19764,7953,214,56
19765,7954,134,81
19766,7955,202,89
19767,7955,169,41
19768,7955,24,53
19769,7955,184,77
19770,7956,69,96
19771,7956,373,58
19772,7956,189,60
19773,7957,35,91
19774,7957,192,44
19775,7957,167,61
19776,7958,200,62
19777,7958,358,54
19778,7958,272,65
19779,7958,88,74
19780,7959,362,62
19781,7959,105,73
19782,7960,256,66
19783,7960,280,81
19784,7960,169,55
19785,7961,189,77
19786,7961,344,77
19787,7961,278,82
19788,7962,383,86
19789,7962,212,93
19790,7963,240,91
19791,7963,343,100
19792,7963,33,90
19793,7964,220,98
19794,7965,310,98
19795,7965,154,47
19796,7966,159,84
19797,7966,202,96
19798,7966,1,76
19799,7967,41,92
19800,7967,279,84
19801,7967,79,98
19802,7967,31,88
19803,7968,188,90
19804,7969,357,98
19805,7969,168,65
19806,7969,397,94
19807,7970,245,53
19808,7970,56,71
19809,7970,213,52
19810,7970,369,92
19811,7971,365,90
19812,7971,284,71
19813,7971,34,43
19814,7972,134,40
19815,7972,196,67
19816,7972,345,88
19817,7973,255,61
19818,7974,164,67
19819,7975,23,42
19820,7976,353,83
19821,7976,42,43
19822,7976,312,78
19823,7976,194,52
19824,7977,59,95
19825,7977,143,86
19826,7978,187,41
19827,7978,286,53
19828,7979,102,63
19829,7979,305,98
19830,7980,376,76
19831,7980,90,62
19832,7980,104,75
19833,7980,248,86
19834,7981,12,87
19835,7982,310,67
19836,7982,368,70
19837,7983,336,97
19838,7983,10,69
19839,7984,70,97
19840,7985,111,97
19841,7985,208,51
19842,7986,200,64
19843,7986,144,85
19844,7987,10,89
19845,7987,330,79
19846,7987,79,49
19847,7987,197,93
19848,7988,164,88
19849,7988,41,67
19850,7989,333,99
19851,7990,284,41
19852,7990,174,73
19853,7990,195,56
19854,7991,5,87
19855,7991,84,75
19856,7992,219,46
19857,7993,309,62
19858,7994,73,58
19859,7994,6,69
19860,7995,85,88
19861,7995,162,69
19862,7996,237,82
19863,7996,210,72
19864,7996,19,58
19865,7997,132,91
19866,7997,185,52
19867,7997,98,51
19868,7998,250,54
19869,7998,33,84
19870,7998,349,68
19871,7998,242,61
19872,7999,271,55
19873,7999,190,61
19874,7999,159,60
19875,7999,323,49
19876,8000,152,65
19877,8000,256,62
19878,8001,146,90
19879,8002,170,97
19880,8002,6,91
19881,8003,200,48
19882,8004,224,49
19883,8004,183,93
19884,8004,228,74
19885,8005,318,63
19886,8005,322,94
19887,8006,101,47
19888,8006,119,90
19889,8006,151,83
19890,8007,34,100
19891,8007,316,100
19892,8008,107,62
19893,8008,21,99
19894,8008,395,89
19895,8008,193,50
19896,8009,151,88
19897,8009,88,61
19898,8009,24,72
19899,8009,193,75
19900,8010,274,89
19901,8011,145,82
19902,8011,293,78
19903,8011,205,69
19904,8011,119,42
19905,8012,126,71
19906,8012,132,46
19907,8012,352,89
19908,8012,13,97
19909,8013,355,56
19910,8013,317,52
19911,8013,335,80
19912,8014,239,79
19913,8015,168,87
19914,8016,46,41
19915,8016,394,93
19916,8017,279,84
19917,8018,342,48
19918,8018,97,61
19919,8018,251,73
19920,8019,109,64
19921,8020,266,55
19922,8020,111,75
19923,8020,215,97
19924,8021,266,66
19925,8021,399,98
19926,8021,304,68
19927,8022,298,83
19928,8022,176,84
19929,8023,58,96
19930,8023,106,90
19931,8023,40,53
19932,8023,72,75
19933,8024,400,71
19934,8024,138,47
19935,8024,61,41
19936,8024,310,67
19937,8025,298,52
19938,8025,371,41
19939,8025,105,49
19940,8025,89,42
19941,8026,273,69
19942,8027,318,63
19943,8027,391,94
19944,8028,37,50
19945,8029,347,68
19946,8030,303,64
19947,8030,225,55
19948,8031,80,56
19949,8032,303,58
19950,8033,11,90
19951,8033,331,88
19952,8033,256,68
19953,8034,287,92
19954,8035,132,97
19955,8035,397,87
19956,8035,92,85
19957,8036,107,80
19958,8036,273,97
19959,8036,41,83
19960,8037,234,42
19961,8037,77,63
19962,8037,225,60
19963,8037,114,86
19964,8038,193,75
19965,8038,42,100
19966,8039,33,50
19967,8039,288,47
19968,8039,106,54
19969,8039,55,84
19970,8040,62,43
19971,8040,82,52
19972,8041,112,42
19973,8042,21,51
19974,8042,76,71
19975,8043,288,45
19976,8043,73,57
19977,8044,22,84
19978,8044,187,82
19979,8044,19,76
19980,8045,356,55
19981,8045,369,48
19982,8046,378,90
19983,8046,201,71
19984,8046,117,47
19985,8047,81,94
19986,8047,318,77
19987,8048,100,92
19988,8048,51,46
19989,8049,380,78
19990,8049,91,63
19991,8050,258,72
19992,8050,31,77
19993,8050,24,65
19994,8050,1,49
19995,8051,180,56
19996,8052,57,90
19997,8052,130,55
19998,8052,86,94
19999,8053,260,43
20000,8053,176,90
20001,8053,12,79
20002,8054,376,52
20003,8054,390,55
20004,8054,153,70
20005,8055,271,92
20006,8056,335,68
20007,8056,18,71
20008,8056,361,83
20009,8056,344,56
20010,8057,311,48
20011,8057,393,54
20012,8057,3,58
20013,8057,10,65
20014,8058,329,79
20015,8058,315,50
20016,8058,379,96
20017,8059,308,62
20018,8059,150,100
20019,8059,274,81
20020,8059,341,43
20021,8060,235,52
20022,8060,279,70
20023,8060,118,47
20024,8061,114,71
20025,8061,102,91
20026,8061,225,64
20027,8061,318,49
20028,8062,34,55
20029,8062,287,89
20030,8062,265,44
20031,8063,231,67
20032,8063,234,81
20033,8063,123,83
20034,8063,347,72
20035,8064,226,49
20036,8064,53,96
20037,8065,65,41
20038,8065,346,77
20039,8066,306,54
20040,8066,30,96
20041,8067,359,94
20042,8067,112,69
20043,8067,51,54
20044,8068,314,85
20045,8069,115,99
20046,8069,346,79
20047,8069,190,59
20048,8069,94,79
20049,8070,334,65
20050,8070,81,52
20051,8070,184,50
20052,8070,86,67
20053,8071,264,57
20054,8071,399,50
20055,8071,102,55
20056,8071,330,59
20057,8072,111,53
20058,8072,164,81
20059,8072,131,99
20060,8072,296,41
20061,8073,301,58
20062,8073,206,55
20063,8073,17,64
20064,8073,198,94
20065,8074,11,60
20066,8074,104,59
20067,8074,106,82
20068,8074,181,65
20069,8075,259,85
20070,8076,312,85
20071,8076,39,76
20072,8076,250,95
20073,8077,146,78
20074,8077,96,48
20075,8078,388,67
20076,8078,208,89
20077,8078,384,49
20078,8078,189,61
20079,8079,360,91
20080,8079,317,46
20081,8079,102,52
20082,8079,167,82
20083,8080,3,85
20084,8081,334,50
20085,8081,337,99
20086,8081,41,80
20087,8082,315,74
20088,8082,186,47
20089,8083,232,97
20090,8083,15,80
20091,8083,130,54
20092,8084,52,84
20093,8085,72,69
20094,8085,386,69
20095,8086,281,90
20096,8086,289,80
20097,8086,320,60
20098,8086,328,97
20099,8087,387,80
20100,8087,334,62
20101,8087,398,93
20102,8088,261,100
20103,8088,18,59
20104,8089,36,83
20105,8090,294,99
20106,8090,99,86
20107,8090,386,75
20108,8091,365,65
20109,8091,139,68
20110,8091,281,78
20111,8092,99,74
20112,8092,383,89
20113,8093,348,80
20114,8093,239,47
20115,8094,326,75
20116,8094,169,99
20117,8095,156,53
20118,8095,48,81
20119,8095,199,45
20120,8096,16,41
20121,8096,124,48
20122,8096,108,77
20123,8097,211,96
20124,8097,214,82
20125,8098,135,82
20126,8098,327,99
20127,8098,348,59
20128,8099,1,96
20129,8099,7,95
20130,8099,343,63
20131,8100,371,64
20132,8100,195,54
20133,8100,389,71
20134,8101,100,63
20135,8101,138,78
20136,8101,258,76
20137,8101,221,91
20138,8102,188,61
20139,8102,221,60
20140,8102,46,97
20141,8102,377,88
20142,8103,195,99
20143,8104,130,53
20144,8105,352,87
20145,8105,398,62
20146,8106,105,81
20147,8106,26,47
20148,8106,370,40
20149,8107,145,69
20150,8107,361,52
20151,8108,142,43
20152,8108,100,46
20153,8108,37,87
20154,8109,337,40
20155,8109,312,85
20156,8110,271,47
20157,8110,170,100
20158,8111,63,50
20159,8111,306,49
20160,8112,51,86
20161,8112,311,100
20162,8112,277,60
20163,8112,208,89
20164,8113,318,60
20165,8114,174,44
20166,8114,41,98
20167,8115,139,77
20168,8115,198,57
20169,8115,33,75
20170,8115,215,52
20171,8116,175,77
20172,8117,64,65
20173,8117,358,55
20174,8117,359,67
20175,8117,321,82
20176,8118,132,91
20177,8118,206,47
20178,8119,106,99
20179,8119,59,60
20180,8120,93,61
20181,8120,215,52
20182,8120,322,98
20183,8121,246,50
20184,8121,255,58
20185,8121,283,49
20186,8121,85,91
20187,8122,194,92
20188,8123,68,53
20189,8123,25,87
20190,8123,46,82
20191,8124,310,91
20192,8124,315,78
20193,8124,25,77
20194,8124,194,95
20195,8125,122,41
20196,8125,167,92
20197,8125,293,78
20198,8125,322,92
20199,8126,71,48
20200,8126,128,82
20201,8127,387,58
20202,8127,89,47
20203,8127,377,51
20204,8127,335,48
20205,8128,123,49
20206,8129,175,55
20207,8129,140,67
20208,8130,272,45
20209,8130,91,44
20210,8130,46,87
20211,8131,397,81
20212,8132,79,41
20213,8133,227,56
20214,8134,282,72
20215,8134,128,98
20216,8134,325,42
20217,8134,190,87
20218,8135,49,70
20219,8135,43,99
20220,8136,156,69
20221,8136,376,85
20222,8136,176,67
20223,8137,144,46
20224,8137,385,52
20225,8137,355,78
20226,8138,57,78
20227,8139,140,42
20228,8139,272,41
20229,8139,60,89
20230,8139,235,94
20231,8140,184,88
20232,8140,335,64
20233,8141,144,84
20234,8141,316,40
20235,8141,110,91
20236,8141,126,100
20237,8142,295,73
20238,8142,141,65
20239,8142,344,97
20240,8143,329,78
20241,8144,20,74
20242,8144,163,49
20243,8145,330,53
20244,8145,291,72
20245,8146,234,75
20246,8147,197,81
20247,8147,333,86
20248,8147,138,88
20249,8148,148,78
20250,8148,160,49
20251,8148,4,55
20252,8149,251,89
20253,8149,194,59
20254,8149,265,73
20255,8149,245,94
20256,8150,365,75
20257,8151,271,51
20258,8151,227,77
20259,8152,218,86
20260,8152,350,90
20261,8153,384,87
20262,8153,142,44
20263,8153,171,58
20264,8153,268,92
20265,8154,132,59
20266,8154,274,47
20267,8154,302,60
20268,8155,275,86
20269,8155,149,43
20270,8156,77,73
20271,8156,317,40
20272,8156,271,70
20273,8157,207,50
20274,8157,129,51
20275,8157,229,77
20276,8157,237,77
20277,8158,382,42
20278,8158,351,52
20279,8159,58,51
20280,8159,332,75
20281,8160,349,58
20282,8161,352,52
20283,8162,215,73
20284,8163,217,80
20285,8163,328,64
20286,8163,253,83
20287,8164,348,62
20288,8164,2,98
20289,8164,40,85
20290,8164,167,65
20291,8165,294,92
20292,8166,400,87
20293,8166,396,67
20294,8166,273,61
20295,8167,129,96
20296,8167,236,74
20297,8167,59,96
20298,8167,165,42
20299,8168,146,78
20300,8168,127,85
20301,8168,6,76
20302,8168,198,71
20303,8169,385,83
20304,8169,193,100
20305,8170,93,87
20306,8170,362,68
20307,8170,95,93
20308,8171,187,75
20309,8171,339,40
20310,8171,386,52
20311,8172,306,92
20312,8173,367,42
20313,8173,165,56
20314,8174,285,53
20315,8175,331,43
20316,8175,191,81
20317,8176,154,62
20318,8176,390,44
20319,8177,173,48
20320,8178,185,53
20321,8178,11,94
20322,8179,184,59
20323,8179,200,86
20324,8179,97,58
20325,8179,280,62
20326,8180,33,51
20327,8180,45,72
20328,8180,197,40
20329,8181,105,87
20330,8181,92,85
20331,8182,117,41
20332,8182,296,80
20333,8182,59,43
20334,8183,383,68
20335,8183,72,96
20336,8184,301,51
20337,8184,399,50
20338,8185,161,95
20339,8185,316,93
20340,8186,367,50
20341,8186,338,75
20342,8186,369,100
20343,8187,314,62
20344,8187,362,57
20345,8187,151,70
20346,8188,320,43
20347,8188,20,57
20348,8188,338,53
20349,8188,273,42
20350,8189,336,50
20351,8189,92,64
20352,8190,148,69
20353,8190,20,88
20354,8190,324,72
20355,8191,187,95
20356,8192,294,69
20357,8192,92,97
20358,8192,308,100
20359,8193,400,69
20360,8193,76,99
20361,8193,329,48
20362,8193,337,56
20363,8194,82,78
20364,8194,322,61
20365,8194,7,98
20366,8194,343,81
20367,8195,266,83
20368,8195,61,89
20369,8195,12,95
20370,8196,111,85
20371,8196,93,40
20372,8196,325,42
20373,8197,105,44
20374,8198,91,100
20375,8198,75,54
20376,8198,22,43
20377,8199,79,75
20378,8200,24,71
20379,8201,111,96
20380,8201,19,98
20381,8201,6,80
20382,8202,120,70
20383,8202,22,75
20384,8202,36,63
20385,8202,328,74
20386,8203,351,53
20387,8203,180,59
20388,8203,120,90
20389,8203,359,50
20390,8204,98,98
20391,8204,384,56
20392,8205,243,52
20393,8206,61,60
20394,8206,140,63
20395,8206,89,73
20396,8206,271,72
20397,8207,206,66
20398,8207,121,97
20399,8207,250,84
20400,8208,329,65
20401,8208,124,62
20402,8208,374,59
20403,8209,385,84
20404,8209,276,78
20405,8210,70,82
20406,8211,219,53
20407,8211,111,77
20408,8212,115,73
20409,8213,357,63
20410,8213,240,49
20411,8213,214,80
20412,8213,381,70
20413,8214,346,40
20414,8214,187,64
20415,8214,114,78
20416,8215,61,87
20417,8215,120,86
20418,8215,53,62
20419,8216,243,90
20420,8217,8,92
20421,8217,129,72
20422,8218,188,91
20423,8218,362,91
20424,8218,51,68
20425,8218,121,85
20426,8219,370,56
20427,8220,132,42
20428,8220,156,64
20429,8221,264,76
20430,8222,163,65
20431,8223,162,80
20432,8223,114,83
20433,8223,248,43
20434,8224,116,92
20435,8224,280,98
20436,8225,12,64
20437,8225,246,79
20438,8225,337,82
20439,8225,158,56
20440,8226,182,51
20441,8226,29,79
20442,8226,28,83
20443,8227,249,78
20444,8227,394,82
20445,8227,397,59
20446,8227,255,66
20447,8228,258,78
20448,8228,139,60
20449,8228,393,97
20450,8228,277,80
20451,8229,382,40
20452,8229,13,67
20453,8230,165,59
20454,8230,125,53
20455,8230,347,87
20456,8230,76,57
20457,8231,51,77
20458,8231,247,94
20459,8231,4,87
20460,8232,94,72
20461,8232,337,96
20462,8233,234,55
20463,8234,111,68
20464,8234,19,49
20465,8234,41,77
20466,8235,16,53
20467,8236,139,51
20468,8237,24,53
20469,8237,242,100
20470,8238,106,46
20471,8239,258,59
20472,8239,178,55
20473,8240,54,80
20474,8240,15,50
20475,8240,119,54
20476,8241,381,57
20477,8242,346,87
20478,8242,98,90
20479,8242,386,60
20480,8243,154,81
20481,8243,165,49
20482,8244,178,93
20483,8245,375,40
20484,8245,36,79
20485,8245,351,82
20486,8246,275,65
20487,8246,44,80
20488,8246,129,88
20489,8247,387,41
20490,8248,177,53
20491,8248,83,63
20492,8248,20,99
20493,8248,242,83
20494,8249,53,46
20495,8250,170,83
20496,8250,257,86
20497,8250,132,65
20498,8251,319,72
20499,8251,72,86
20500,8251,104,91
20501,8251,382,47
20502,8252,322,63
20503,8252,275,50
20504,8252,179,49
20505,8252,187,42
20506,8253,156,80
20507,8254,209,41
20508,8254,142,84
20509,8254,189,100
20510,8254,158,62
20511,8255,214,98
20512,8255,179,72
20513,8256,303,49
20514,8256,308,63
20515,8257,367,43
20516,8257,354,84
20517,8257,383,89
20518,8258,142,96
20519,8258,137,59
20520,8258,296,66
20521,8258,118,98
20522,8259,371,67
20523,8260,263,42
20524,8261,373,68
20525,8261,36,50
20526,8261,183,77
20527,8261,282,87
20528,8262,168,59
20529,8262,191,85
20530,8263,248,87
20531,8263,254,66
20532,8264,93,97
20533,8264,159,43
20534,8264,317,87
20535,8265,180,70
20536,8265,299,60
20537,8265,81,75
20538,8266,140,100
20539,8267,168,51
20540,8267,133,94
20541,8268,225,97
20542,8269,131,70
20543,8270,241,57
20544,8270,162,41
20545,8270,27,78
20546,8271,288,54
20547,8272,199,68
20548,8272,93,88
20549,8272,19,53
20550,8273,376,45
20551,8274,61,62
20552,8275,119,62
20553,8275,362,48
20554,8275,264,74
20555,8275,80,99
20556,8276,32,51
20557,8276,141,58
20558,8276,102,76
20559,8276,221,56
20560,8277,91,73
20561,8277,315,87
20562,8278,222,67
20563,8278,139,80
20564,8279,241,68
20565,8280,206,56
20566,8280,119,90
20567,8280,98,68
20568,8281,373,84
20569,8282,296,59
20570,8282,368,74
20571,8282,156,51
20572,8282,70,72
20573,8283,48,71
20574,8283,51,68
20575,8283,13,88
20576,8284,320,98
20577,8284,349,88
20578,8285,15,53
20579,8285,185,95
20580,8286,194,99
20581,8286,364,51
20582,8286,329,53
20583,8287,130,42
20584,8287,354,92
20585,8288,75,40
20586,8288,357,50
20587,8288,70,67
20588,8289,68,74
20589,8290,358,88
20590,8290,397,69
20591,8290,322,73
20592,8290,367,70
20593,8291,160,75
20594,8291,309,97
20595,8291,208,89
20596,8292,397,58
20597,8292,130,80
20598,8292,49,88
20599,8293,377,61
20600,8293,189,47
20601,8294,398,89
20602,8295,353,40
20603,8296,304,97
20604,8296,16,42
20605,8296,359,65
20606,8296,103,57
20607,8297,37,48
20608,8298,208,92
20609,8298,358,80
20610,8299,88,63
20611,8299,158,89
20612,8299,286,74
20613,8300,71,84
20614,8300,10,68
20615,8300,121,88
20616,8300,257,87
20617,8301,310,95
20618,8301,178,44
20619,8301,261,89
20620,8301,115,80
20621,8302,273,55
20622,8302,375,93
20623,8302,306,57
20624,8302,218,87
20625,8303,304,89
20626,8304,251,71
20627,8304,96,49
20628,8304,362,52
20629,8305,154,68
20630,8305,183,89
20631,8305,144,87
20632,8305,116,58
20633,8306,96,94
20634,8306,338,78
20635,8306,107,67
20636,8306,327,56
20637,8307,134,62
20638,8307,31,99
20639,8308,79,71
20640,8309,304,81
20641,8309,49,40
20642,8310,208,85
20643,8310,85,64
20644,8310,73,62
20645,8310,61,89
20646,8311,216,95
20647,8311,290,88
20648,8312,374,45
20649,8313,210,54
20650,8314,222,73
20651,8315,350,74
20652,8315,247,98
20653,8315,37,91
20654,8315,28,42
20655,8316,334,98
20656,8317,391,50
20657,8317,222,67
20658,8317,23,84
20659,8317,70,61
20660,8318,151,84
20661,8319,217,77
20662,8319,320,83
20663,8319,277,80
20664,8319,221,68
20665,8320,100,90
20666,8320,217,81
20667,8320,155,40
20668,8320,168,89
20669,8321,339,94
20670,8321,82,44
20671,8321,199,42
20672,8321,298,57
20673,8322,344,40
20674,8322,39,50
20675,8322,60,85
20676,8322,5,72
20677,8323,105,58
20678,8323,23,63
20679,8323,149,86
20680,8324,112,58
20681,8324,284,75
20682,8324,103,47
20683,8324,121,43
20684,8325,112,81
20685,8325,99,99
20686,8326,398,58
20687,8326,391,67
20688,8326,367,90
20689,8327,304,89
20690,8328,397,99
20691,8329,360,62
20692,8330,20,91
20693,8331,389,43
20694,8331,269,94
20695,8331,262,78
20696,8331,103,98
20697,8332,190,68
20698,8332,295,50
20699,8332,207,96
20700,8333,197,45
20701,8333,331,77
20702,8334,231,56
20703,8335,211,75
20704,8335,383,69
20705,8335,67,44
20706,8336,152,99
20707,8337,247,97
20708,8337,338,90
20709,8337,12,70
20710,8337,322,76
20711,8338,250,52
20712,8339,41,60
20713,8339,314,62
20714,8339,121,46
20715,8340,142,65
20716,8340,11,80
20717,8341,35,74
20718,8341,38,41
20719,8342,79,86
20720,8342,383,80
20721,8342,117,57
20722,8343,275,70
20723,8343,45,98
20724,8343,19,51
20725,8343,345,91
20726,8344,200,66
20727,8344,325,47
20728,8344,327,83
20729,8344,382,84
20730,8345,396,100
20731,8345,112,55
20732,8345,198,61
20733,8346,41,42
20734,8346,159,87
20735,8346,25,45
20736,8347,289,90
20737,8347,323,62
20738,8347,133,75
20739,8347,201,61
20740,8348,263,66
20741,8348,179,99
20742,8348,155,45
20743,8349,122,93
20744,8350,298,42
20745,8350,279,94
20746,8351,375,45
20747,8351,76,81
20748,8351,168,81
20749,8351,93,48
20750,8352,65,87
20751,8353,131,63
20752,8353,270,88
20753,8353,215,41
20754,8354,21,52
20755,8354,133,98
20756,8355,21,43
20757,8356,74,92
20758,8356,236,97
20759,8356,32,60
20760,8356,300,43
20761,8357,400,44
20762,8358,166,93
20763,8358,37,77
20764,8358,9,78
20765,8359,342,88
20766,8359,161,84
20767,8359,265,94
20768,8360,265,81
20769,8360,274,76
20770,8360,214,67
20771,8361,197,82
20772,8361,234,99
20773,8361,127,49
20774,8362,186,84
20775,8362,293,81
20776,8363,105,81
20777,8364,336,86
20778,8364,17,44
20779,8364,82,99
20780,8364,33,80
20781,8365,2,82
20782,8365,349,95
20783,8365,323,89
20784,8365,338,76
20785,8366,188,64
20786,8366,13,91
20787,8366,63,83
20788,8366,117,95
20789,8367,336,86
20790,8367,96,47
20791,8368,60,54
20792,8368,386,74
20793,8369,96,76
20794,8369,212,95
20795,8369,324,46
20796,8369,309,67
20797,8370,177,57
20798,8371,81,87
20799,8371,219,51
20800,8372,92,83
20801,8372,252,91
20802,8373,254,99
20803,8373,290,59
20804,8373,145,45
20805,8373,382,78
20806,8374,353,98
20807,8375,200,90
20808,8376,46,60
20809,8376,117,80
20810,8376,2,56
20811,8377,139,52
20812,8377,352,81
20813,8377,235,45
20814,8377,386,58
20815,8378,24,92
20816,8378,245,62
20817,8378,189,78
20818,8379,223,75
20819,8379,29,91
20820,8380,307,85
20821,8381,284,73
20822,8381,275,95
20823,8382,94,62
20824,8382,260,41
20825,8382,160,57
20826,8383,280,61
20827,8383,381,53
20828,8383,151,86
20829,8384,226,47
20830,8384,150,50
20831,8384,219,49
20832,8384,370,80
20833,8385,256,85
20834,8385,6,84
20835,8385,291,63
20836,8386,106,71
20837,8386,113,77
20838,8386,135,71
20839,8387,281,70
20840,8387,257,84
20841,8387,393,90
20842,8387,64,54
20843,8388,21,57
20844,8389,162,46
20845,8389,238,83
20846,8389,181,94
20847,8389,325,51
20848,8390,353,75
20849,8390,170,96
20850,8390,184,80
20851,8390,177,53
20852,8391,276,83
20853,8391,238,69
20854,8391,50,65
20855,8391,347,53
20856,8392,92,97
20857,8392,251,55
20858,8393,141,79
20859,8393,48,54
20860,8393,287,85
20861,8394,167,56
20862,8395,115,73
20863,8395,336,80
20864,8395,281,68
20865,8395,28,64
20866,8396,63,57
20867,8396,245,97
20868,8396,273,95
20869,8396,305,83
20870,8397,85,83
20871,8397,327,63
20872,8397,82,68
20873,8398,394,81
20874,8398,199,42
20875,8399,281,45
20876,8399,215,44
20877,8399,209,97
20878,8399,180,53
20879,8400,119,55
20880,8400,109,98
20881,8400,3,69
20882,8400,268,87
20883,8401,164,82
20884,8401,366,99
20885,8402,147,83
